id,label,group,viewport,rating,status,screenshot,url,visibleButtonCount,visibleLinkCount,disabledButtonCount
operations-platform-api_usage-provider,Operations / Platform / Super Admin / Api Usage / Provider,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-api_usage-provider.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=provider,26,1,1
operations-platform-api_usage-bot,Operations / Platform / Super Admin / Api Usage / Bot,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-api_usage-bot.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=bot,26,1,1
operations-platform-api_usage-errors,Operations / Platform / Super Admin / Api Usage / Errors,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-api_usage-errors.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=errors,25,1,0
operations-platform-api_usage-budgets,Operations / Platform / Super Admin / Api Usage / Budgets,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-api_usage-budgets.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=budgets,26,1,1
operations-platform-api_usage-settings,Operations / Platform / Super Admin / Api Usage / Settings,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-api_usage-settings.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=api_usage&section=settings,26,1,1
operations-platform-admin-overview,Operations / Platform / Super Admin / Admin / Overview,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-overview.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=overview,42,1,0
operations-platform-admin-users,Operations / Platform / Super Admin / Admin / Users,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-users.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=users,24,1,0
operations-platform-admin-roles,Operations / Platform / Super Admin / Admin / Roles,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-roles.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=roles,25,1,1
operations-platform-admin-workspaces,Operations / Platform / Super Admin / Admin / Workspaces,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-workspaces.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=workspaces,24,1,0
operations-platform-admin-invitations,Operations / Platform / Super Admin / Admin / Invitations,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-invitations.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=invitations,25,1,1
operations-platform-admin-tickets,Operations / Platform / Super Admin / Admin / Tickets,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-tickets.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=tickets,42,1,0
operations-platform-admin-messages,Operations / Platform / Super Admin / Admin / Messages,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-messages.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=messages,25,1,1
operations-platform-admin-settings,Operations / Platform / Super Admin / Admin / Settings,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-admin-settings.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=admin&section=settings,25,1,1
operations-platform-settings-profile,Operations / Platform / Super Admin / Settings / Profile,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-profile.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=profile,43,1,0
operations-platform-settings-workspace,Operations / Platform / Super Admin / Settings / Workspace,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-workspace.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=workspace,43,1,0
operations-platform-settings-branding,Operations / Platform / Super Admin / Settings / Branding,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-branding.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=branding,43,1,0
operations-platform-settings-language,Operations / Platform / Super Admin / Settings / Language,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-language.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=language,43,1,0
operations-platform-settings-users_roles,Operations / Platform / Super Admin / Settings / Users Roles,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-users_roles.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=users_roles,43,1,0
operations-platform-settings-email_identities,Operations / Platform / Super Admin / Settings / Email Identities,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-email_identities.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=email_identities,49,1,0
operations-platform-settings-whatsapp,Operations / Platform / Super Admin / Settings / Whatsapp,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-whatsapp.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=whatsapp,49,1,0
operations-platform-settings-social_accounts,Operations / Platform / Super Admin / Settings / Social Accounts,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-social_accounts.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=social_accounts,49,1,0
operations-platform-settings-calendar,Operations / Platform / Super Admin / Settings / Calendar,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-calendar.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=calendar,46,1,0
operations-platform-settings-google_classroom,Operations / Platform / Super Admin / Settings / Google Classroom,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-google_classroom.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=google_classroom,46,1,0
operations-platform-settings-parent_portal,Operations / Platform / Super Admin / Settings / Parent Portal,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-parent_portal.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=parent_portal,43,1,0
operations-platform-settings-student_portal,Operations / Platform / Super Admin / Settings / Student Portal,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-student_portal.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=student_portal,43,1,0
operations-platform-settings-provider_portal,Operations / Platform / Super Admin / Settings / Provider Portal,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-provider_portal.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_portal,43,1,0
operations-platform-settings-provider_index,Operations / Platform / Super Admin / Settings / Provider Index,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-provider_index.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_index,43,1,0
operations-platform-settings-provider_plans,Operations / Platform / Super Admin / Settings / Provider Plans,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-provider_plans.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_plans,43,1,0
operations-platform-settings-provider_entitlements,Operations / Platform / Super Admin / Settings / Provider Entitlements,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-provider_entitlements.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_entitlements,47,1,0
operations-platform-settings-provider_onboarding,Operations / Platform / Super Admin / Settings / Provider Onboarding,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-provider_onboarding.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_onboarding,43,1,0
operations-platform-settings-commercial_models,Operations / Platform / Super Admin / Settings / Commercial Models,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-commercial_models.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=commercial_models,43,1,0
operations-platform-settings-bot_permissions,Operations / Platform / Super Admin / Settings / Bot Permissions,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-bot_permissions.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=bot_permissions,43,1,0
operations-platform-settings-api_limits,Operations / Platform / Super Admin / Settings / Api Limits,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-api_limits.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=api_limits,43,1,0
operations-platform-settings-communications,Operations / Platform / Super Admin / Settings / Communications,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-communications.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=communications,43,1,0
operations-platform-settings-integrations,Operations / Platform / Super Admin / Settings / Integrations,Operations,desktop,7.6,ok,screenshots/desktop/operations-platform-settings-integrations.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=integrations,73,1,0
operations-platform-settings-payment_links,Operations / Platform / Super Admin / Settings / Payment Links,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-payment_links.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=payment_links,43,1,0
operations-platform-settings-external_apps,Operations / Platform / Super Admin / Settings / External Apps,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-external_apps.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=external_apps,43,1,0
operations-platform-settings-billing,Operations / Platform / Super Admin / Settings / Billing,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-billing.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=billing,43,1,0
operations-platform-settings-automations,Operations / Platform / Super Admin / Settings / Automations,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-automations.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=automations,43,1,0
operations-platform-settings-danger,Operations / Platform / Super Admin / Settings / Danger,Operations,desktop,9.2,ok,screenshots/desktop/operations-platform-settings-danger.jpg,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=danger,43,1,0
operations-bna-dashboard-overview,Operations / BNA School Workspace / Dashboard / Overview,Operations,desktop,9.2,ok,screenshots/desktop/operations-bna-dashboard-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=dashboard&section=overview,33,1,0
